timestamp,amount,category,user_type,region,label
2024-01-21 01:00:00,139.8837465927578,B,old,north,0
2024-01-21 02:00:00,153.5033525266136,C,new,north,0
2024-01-21 03:00:00,173.12714901258582,C,new,south,1
2024-01-21 04:00:00,188.68933738692107,B,old,north,1
2024-01-21 05:00:00,165.14261304837243,C,new,south,1
2024-01-21 06:00:00,136.12578024678345,C,old,north,0
2024-01-21 07:00:00,153.97307100616896,C,new,north,0
2024-01-21 08:00:00,146.4302918994984,A,old,south,0
2024-01-21 09:00:00,159.23577945057357,C,new,north,0
2024-01-21 10:00:00,184.6396894253927,A,new,south,1
2024-01-21 11:00:00,109.25222807860231,B,old,south,0
2024-01-21 12:00:00,151.77220339945018,C,old,north,0
2024-01-21 13:00:00,150.31900727225963,C,old,north,0
2024-01-21 14:00:00,134.8647731020872,C,old,north,0
2024-01-21 15:00:00,171.70981487499233,B,new,north,1
2024-01-21 16:00:00,131.70048256247904,A,new,north,0
2024-01-21 17:00:00,134.0021144140735,A,new,north,0
2024-01-21 18:00:00,177.02138428041226,C,old,south,1
2024-01-21 19:00:00,190.01142737925338,B,new,south,1
