timestamp,amount,category,user_type,region,label
2024-01-21 01:00:00,121.89987502712609,B,old,south,1
2024-01-21 02:00:00,112.79053191590808,C,new,north,0
2024-01-21 03:00:00,130.22831001859907,A,old,south,1
2024-01-21 04:00:00,126.3494386946218,C,new,south,1
2024-01-21 05:00:00,119.36163010713275,A,old,north,0
2024-01-21 06:00:00,118.7791314906001,B,new,north,0
2024-01-21 07:00:00,105.2828310135433,B,new,south,0
2024-01-21 08:00:00,121.66694141986486,A,new,south,1
2024-01-21 09:00:00,137.62569562865536,B,new,north,1
2024-01-21 10:00:00,100.53106517201047,A,new,south,0
2024-01-21 11:00:00,119.89205247276931,A,old,south,0
2024-01-21 12:00:00,140.76777511469223,B,old,south,1
2024-01-21 13:00:00,130.10848186433398,A,old,north,1
2024-01-21 14:00:00,146.18945792701425,C,new,south,1
2024-01-21 15:00:00,108.6371534033133,C,old,north,0
2024-01-21 16:00:00,83.38463103210267,B,new,south,0
2024-01-21 17:00:00,124.01303607911375,B,new,north,1
2024-01-21 18:00:00,127.2514163005297,A,old,south,1
2024-01-21 19:00:00,147.3684390894535,A,old,north,1
