timestamp,amount,category,user_type,region,label
2024-01-21 01:00:00,80.88919118799149,B,old,north,0
2024-01-21 02:00:00,67.87107359484855,C,old,south,0
2024-01-21 03:00:00,104.06927271734446,C,new,south,1
2024-01-21 04:00:00,84.87298509431393,B,new,north,0
2024-01-21 05:00:00,71.55492580804652,B,new,south,0
2024-01-21 06:00:00,87.06854231514947,A,old,south,0
2024-01-21 07:00:00,78.3690399277121,A,new,south,0
2024-01-21 08:00:00,133.74283270145128,B,new,south,1
2024-01-21 09:00:00,117.63279513898901,C,old,north,1
2024-01-21 10:00:00,99.84054717366766,C,old,south,0
2024-01-21 11:00:00,129.59888277780053,C,new,south,1
2024-01-21 12:00:00,101.54736615295236,C,new,south,1
2024-01-21 13:00:00,82.77431597343472,A,new,north,0
2024-01-21 14:00:00,130.46248154539313,B,new,north,1
2024-01-21 15:00:00,110.77820087369318,C,new,north,1
2024-01-21 16:00:00,79.25507691347087,A,new,north,0
2024-01-21 17:00:00,96.19322643832784,C,old,north,0
2024-01-21 18:00:00,82.48763493230486,B,old,north,0
2024-01-21 19:00:00,72.34400538071327,A,old,north,0
